return_id,order_item_id,refund
1698,418167,1812
1699,556579,4657
1700,425286,4237
1701,258630,2942
1702,334637,1341
1703,151129,1578
1704,254701,2682
1705,120509,927
1706,435104,2702
1707,398753,1097
1708,154353,187
1709,120178,482
1710,236821,2374
1711,193515,3083
1712,163786,723
1713,308437,3892
1714,148320,3742
1715,437815,706
1716,117706,3992
1717,194552,2751
1718,97388,4191
1719,65088,2982
1720,343122,4110
1721,426400,3963
1722,73906,2666
1723,375786,4765
1724,137610,1349
1725,542250,3420
1726,509861,4244
1727,526253,1236
1728,82990,120
1729,88426,3075
1730,175929,2390
1731,115988,4077
1732,97448,1891
1733,380458,115
1734,510051,170
1735,142816,1262
1736,47240,4660
1737,279824,4925
1738,101050,281
1739,597432,2180
1740,51425,2973
1741,167936,2437
1742,207408,1001
1743,531430,1867
1744,82068,284
1745,394413,4218
1746,93284,3722
1747,57055,4885
1748,87765,2425
1749,561576,3696
1750,97489,4085
1751,584919,4518
1752,63806,2881
1753,290286,1728
1754,149332,2794
1755,5955,4547
1756,204110,1794
1757,257347,1345
1758,435618,928
1759,74105,2481
1760,482399,4983
1761,512064,3495
1762,94086,929
1763,301219,3143
1764,259173,4175
1765,422304,1400
1766,272145,1005
1767,405563,1415
1768,313580,1105
1769,59483,381
1770,411603,1134
1771,199352,4041
1772,93919,3936
1773,114538,2851
1774,517952,2513
1775,457918,498
1776,516479,1234
1777,491186,1180
1778,36235,225
1779,183847,2888
1780,444672,3402
1781,147752,3821
1782,442098,1521
1783,16315,3611
1784,35853,3389
1785,3877,2353
1786,124162,1915
1787,210438,4292
1788,14811,1843
1789,150470,1528
1790,459383,1143
1791,179460,139
1792,501445,3855
1793,190495,1780
1794,233626,2779
1795,235765,2926
1796,213613,4300
1797,184998,2191
1798,219348,4685
1799,278668,3726
1800,93991,1853
1801,367758,4504
1802,355909,3182
1803,82965,213
1804,499767,1093
1805,489299,3783
1806,360927,3806
1807,578583,2908
1808,347125,4003
1809,429779,2970
1810,97117,3136
1811,111156,3535
1812,142284,318
1813,159112,1069
1814,273962,1116
1815,469790,4846
1816,455596,2475
1817,429131,1223
1818,533771,495
1819,473297,1562
1820,200595,3267
1821,224923,541
1822,333653,1901
1823,72798,188
1824,228830,554
1825,232622,3527
1826,537525,311
1827,196497,667
1828,510770,334
1829,60448,633
1830,344895,4883
1831,147618,4435
1832,257097,1928
1833,389570,2960
1834,398304,2892
1835,279716,4571
1836,288535,1300
1837,5168,4627
1838,235417,2405
1839,151773,1876
1840,336804,2035
1841,596627,3674
1842,282613,70
1843,332397,3233
1844,557032,3614
1845,315687,536
1846,464680,3727
1847,504320,239
1848,281186,4158
1849,389653,3537
1850,95234,4442
1851,574664,4878
1852,555023,3435
1853,291807,4459
1854,529741,3481
1855,530379,4472
1856,591988,490
1857,22560,418
1858,4916,1714
1859,484877,1790
1860,85303,4258
1861,364800,1172
1862,387723,3907
1863,100272,4003
1864,204039,2030
1865,232083,122
1866,308888,1213
1867,417252,132
1868,392080,3710
1869,53396,3124
1870,232660,4367
1871,521664,153
1872,389550,2374
1873,304003,1258
1874,459356,1359
1875,334420,4433
1876,34471,3358
1877,120335,3241
1878,213119,948
1879,510439,4265
1880,121852,1704
1881,190513,4798
1882,58000,1024
1883,8578,4099
1884,255836,193
1885,258734,4797
1886,31454,3125
1887,430033,1812
1888,91364,4773
1889,70875,4173
1890,353947,1108
1891,210451,4377
1892,584286,4503
1893,323011,4880
1894,507331,4165
1895,335780,3369
1896,227668,4568
1897,599892,4738
1898,375352,2390
1899,593059,3850
1900,307368,149
1901,155742,2975
1902,230734,3890
1903,142050,2801
1904,418928,2075
1905,146489,1697
1906,96362,488
1907,386221,4701
1908,352269,921
1909,486456,1789
1910,95597,1380
1911,412259,3709
1912,209691,4594
1913,111347,2151
1914,250717,875
1915,90683,4107
1916,159817,4133
1917,295034,2726
1918,438914,4538
1919,56377,2608
1920,292572,1835
1921,47380,1970
1922,500669,1250
1923,48439,4731
1924,167473,3460
1925,185687,752
1926,588768,2363
1927,197682,2153
1928,299847,617
1929,486501,2952
1930,48244,2584
1931,543215,1944
1932,120298,2294
1933,253782,3982
1934,6976,1387
1935,380959,2946
1936,447082,3357
1937,28513,3610
1938,549330,4627
1939,102488,1153
1940,199324,3440
1941,198873,2680
1942,414141,3894
1943,217418,1304
1944,215116,224
1945,113805,2232
1946,548891,1026
1947,318791,1597
1948,313301,147
1949,402826,3819
1950,483607,3796
1951,372186,1436
1952,171039,406
1953,37001,56
1954,395765,4477
1955,103282,2306
1956,343957,3981
1957,509413,3397
1958,363210,2074
1959,555287,1629
1960,169224,4670
1961,457022,82
1962,558991,1415
1963,475233,2693
1964,132168,1820
1965,196830,4631
1966,363906,3637
1967,243505,4603
1968,62168,4421
1969,241836,1580
1970,217214,547
1971,148998,4474
1972,245009,2286
1973,168680,3294
1974,535709,213
1975,451211,1513
1976,543843,4320
1977,524055,4226
1978,314884,56
1979,284030,684
1980,321649,4473
1981,475086,4262
1982,179447,2662
1983,298066,3592
1984,267115,4733
1985,409040,347
1986,167800,4858
1987,326202,4634
1988,214257,1142
1989,184768,708
1990,9015,2128
1991,349683,3850
1992,190627,2410
1993,404501,74
1994,334344,256
1995,75831,982
1996,551894,1149
1997,379430,761
1998,345060,4975
1999,330781,1609
2000,86323,1862
2001,129751,446
2002,94005,1700
2003,124638,2417
2004,149197,4769
2005,192718,544
2006,47493,2648
2007,341242,4519
2008,357111,4761
2009,175650,3888
2010,339836,4870
2011,400724,4892
2012,182498,3099
2013,548838,687
2014,137605,2350
2015,271603,908
2016,224943,617
2017,324952,622
2018,357516,1964
2019,71803,3568
2020,391027,518
2021,210570,2005
2022,335173,3549
2023,441886,1296
2024,45069,3238
2025,76638,2971
2026,16613,3657
2027,209546,4310
2028,174791,1223
2029,467622,2578
2030,257894,382
2031,380726,4870
2032,88511,2679
2033,545150,3034
2034,6159,4208
2035,194145,4971
2036,241751,3794
2037,584678,1784
2038,434557,776
2039,298160,4359
2040,436455,4801
2041,365747,421
2042,433002,2821
2043,212171,4038
2044,452768,1221
2045,300574,3308
2046,582851,390
2047,74322,1808
2048,305522,1793
2049,424202,4665
2050,518235,2231
2051,343582,2096
2052,180739,3066
2053,589880,4708
2054,75455,152
2055,590393,3567
2056,262301,4439
2057,8714,62
2058,287203,2683
2059,333864,2319
2060,281121,4934
2061,5029,3596
2062,270111,4550
2063,541968,981
2064,389506,246
2065,152796,2352
2066,71658,3791
2067,322782,864
2068,35712,2057
2069,569657,4265
2070,335568,509
2071,386863,3432
2072,350906,519
2073,194997,2968
2074,364252,993
2075,244104,3247
2076,227164,1824
2077,599079,2821
2078,53062,3539
2079,281007,3902
2080,498005,4649
2081,35057,2434
2082,15571,2705
2083,90517,3626
2084,404435,4738
2085,291332,3702
2086,585295,4527
2087,414595,2794
2088,456380,159
2089,501085,792
2090,233892,4856
2091,383473,358
2092,19525,831
2093,446986,2559
2094,506812,270
2095,18896,820
2096,321783,4854
2097,524225,1415
2098,312184,1394
2099,421183,408
2100,70729,599
2101,70050,385
2102,46596,1599
2103,555625,2727
2104,597558,1468
2105,86379,4742
2106,480860,1716
2107,95281,3499
2108,534262,3275
2109,550617,3880
2110,305383,3811
2111,361798,316
2112,112308,2857
2113,167960,1634
2114,379250,1403
2115,378142,4664
2116,564824,526
2117,448851,2777
2118,99449,3113
2119,225038,4794
2120,58632,2134
2121,376967,1957
2122,496314,2015
2123,6662,2659
2124,566759,2328
2125,513722,1344
2126,169515,181
2127,99503,3973
2128,268124,3352
2129,564597,909
2130,153950,1245
2131,569532,4739
2132,224382,3700
2133,301280,1304
2134,535646,133
2135,468043,254
2136,30286,4811
2137,344802,2460
2138,344264,195
2139,558545,3877
2140,405368,2811
2141,380199,3978
2142,560216,4101
2143,148061,4608
2144,74236,4981
2145,316894,3912
2146,124747,3651
2147,399230,4107
2148,259523,4210
2149,501496,1991
2150,339752,305
2151,95249,1339
2152,215610,3627
2153,400356,4218
2154,275562,4998
2155,13530,3745
2156,49628,2837
2157,282117,3647
2158,316777,3618
2159,40267,893
2160,595172,1498
2161,195391,482
2162,200639,1286
2163,164203,2625
2164,282660,4908
2165,259927,4767
2166,575808,1748
2167,130242,3963
2168,79953,2783
2169,350105,3547
2170,511703,1863
2171,7659,1021
2172,504782,321
2173,305260,638
2174,326246,1415
2175,8568,3336
2176,311245,1526
2177,358210,3416
2178,250804,971
2179,470890,4279
2180,438520,519
2181,248514,1557
2182,498883,4064
2183,322251,1450
2184,10159,2454
2185,114267,2925
2186,550668,360
2187,242245,2743
2188,346954,4151
2189,77157,3040
2190,322218,3255
2191,360157,4740
2192,518013,927
2193,180218,2051
2194,424545,2054
2195,295322,658
2196,566722,644
2197,22047,4049
2198,303369,4272
2199,131875,1161
2200,277737,610
2201,48221,832
2202,459736,704
2203,235545,865
2204,31018,911
2205,57966,3594
2206,405369,1306
2207,213184,4891
2208,586629,2534
2209,249210,4415
2210,292536,155
2211,293986,535
2212,108178,1315
2213,590609,1130
2214,502024,1764
2215,305187,2876
2216,387399,2445
2217,474356,689
2218,407271,3319
2219,288495,972
2220,449301,1991
2221,70724,3793
2222,330288,2569
2223,122951,573
2224,358885,3603
2225,116671,450
2226,596569,3668
2227,467372,1722
2228,260878,1870
2229,329310,2534
2230,549983,2402
2231,96823,4880
2232,180258,1350
2233,293887,2584
2234,175486,4117
2235,236030,2829
2236,455060,4096
2237,504075,3878
2238,348258,2905
2239,45093,2564
2240,99626,4803
2241,409064,1677
2242,225675,4491
2243,287153,4039
2244,175388,4374
2245,532221,4167
2246,302321,2723
2247,20132,2451
2248,281115,4167
2249,478389,4231
2250,24510,3195
2251,547858,155
2252,31324,2792
2253,356442,2744
2254,251559,70
2255,563764,678
2256,219039,4971
2257,451123,2840
2258,90554,3516
2259,94101,4590
2260,257388,4255
2261,253906,4750
2262,148143,3159
2263,168308,96
2264,108793,1760
2265,354538,158
2266,591201,3647
2267,307830,2632
2268,38496,3288
2269,446862,4343
2270,300942,3477
2271,420244,4188
2272,463208,4926
2273,244855,3168
2274,450574,4071
2275,177443,3407
2276,52898,4113
2277,236569,1019
2278,139140,908
2279,14880,1606
2280,12659,1253
2281,66048,2465
2282,438110,1222
2283,338715,3671
2284,236901,2504
2285,364768,3672
2286,46405,2647
2287,301797,3923
2288,562368,1159
2289,360213,3826
2290,162250,308
2291,404115,4921
2292,281871,141
2293,81523,4448
2294,185638,1548
2295,156030,229
2296,179858,3564
2297,448197,271
2298,302283,1326
2299,325868,4683
2300,559086,2827
2301,4169,200
2302,363259,2398
2303,304121,2050
2304,480807,2227
2305,210928,2682
2306,127649,3201
2307,71807,4354
2308,266312,4500
2309,171232,4514
2310,443996,3902
2311,333205,4993
2312,288529,4421
2313,419022,4141
2314,264335,1274
2315,58577,582
2316,550102,1366
2317,439849,2347
2318,2982,4942
2319,203754,2999
2320,121218,3425
2321,88244,3877
2322,252545,1839
2323,372137,910
2324,431917,4488
2325,300820,4069
2326,366475,2181
2327,463714,4131
2328,564836,2452
2329,276180,3598
2330,5105,2083
2331,153627,2894
2332,175733,3048
2333,6479,803
2334,554255,2778
2335,398,2747
2336,486231,3353
2337,509033,1442
2338,231229,4138
2339,160666,2489
2340,438990,3859
2341,266349,4082
2342,477526,2790
2343,359471,2205
2344,540543,2284
2345,240649,3221
2346,328932,3172
2347,540301,1487
2348,17757,3711
2349,161785,923
2350,519088,2488
2351,557254,1027
2352,569767,2107
2353,475628,2347
2354,424594,2952
2355,142875,680
2356,32552,3896
2357,546571,201
2358,403162,1122
2359,182040,4203
2360,263912,2405
2361,577619,3580
2362,172064,3015
2363,395307,1889
2364,23867,3467
2365,214012,1046
2366,83686,4602
2367,419252,4441
2368,588710,1434
2369,299196,1941
2370,48838,1894
2371,113454,425
2372,398193,3004
2373,6316,4131
2374,92439,2420
2375,271686,970
2376,156311,1321
2377,441031,4948
2378,348893,2777
2379,441467,3926
2380,524698,2591
2381,101851,823
2382,298371,3189
2383,196811,2985
2384,289207,3284
2385,310194,2487
2386,492730,2827
2387,10274,1738
2388,134058,2537
2389,261861,2119
2390,253410,1393
2391,460993,515
2392,309459,819
2393,472154,3036
2394,223349,2614
2395,539692,4369
2396,325128,1757
2397,203538,299
2398,589362,248
2399,286609,911
2400,224442,4370
2401,72901,578
2402,367822,776
2403,253307,3684
2404,392152,2493
2405,323577,1708
2406,280502,4972
2407,320608,3151
2408,236854,1811
2409,440605,3984
2410,520239,3927
2411,25357,3187
2412,161642,3336
2413,415523,1743
2414,471873,1327
2415,278204,380
2416,409124,3845
2417,477079,3505
2418,36301,1642
2419,595101,1258
2420,165441,2566
2421,596430,232
2422,238536,2620
2423,13174,2364
2424,475177,3860
2425,48588,709
2426,323484,4186
2427,133908,4255
2428,527526,4095
2429,44481,3815
2430,336013,171
2431,486482,4612
2432,210841,4961
2433,241967,1645
2434,125922,4040
2435,209861,3148
2436,226525,1049
2437,598328,4849
2438,235021,3878
2439,486277,3125
2440,303285,1379
2441,150460,2146
2442,150575,551
2443,478193,235
2444,128491,341
2445,93827,2753
2446,49491,1243
2447,422227,4086
2448,297684,1919
2449,200398,2851
2450,282535,3166
2451,55160,4588
2452,5720,4431
2453,447794,3404
2454,224227,1401
2455,337210,849
2456,219978,756
2457,114452,1489
2458,13420,4914
2459,16618,4173
2460,556311,2457
2461,491380,4168
2462,455393,586
2463,424895,1851
2464,208207,171
2465,182041,2633
2466,426837,3204
2467,106746,602
2468,76399,280
2469,469891,3617
2470,247465,1903
2471,410507,4989
2472,521587,1223
2473,337468,3942
2474,542734,4284
2475,230529,3546
2476,398524,3723
2477,409424,2482
2478,585850,507
2479,175846,521
2480,547210,346
2481,492594,2101
2482,73249,2713
2483,433756,3813
2484,424032,1346
2485,235831,700
2486,49906,3759
2487,42672,2980
2488,495081,3429
2489,327041,3361
2490,351107,4781
2491,521006,3494
2492,129293,2328
2493,448945,1222
2494,113436,2243
2495,491557,720
2496,488939,3257
2497,176691,4127
2498,563414,4390
2499,31931,3420
2500,590378,870
2501,60082,3879
2502,105018,1033
2503,377549,1076
2504,509469,2662
2505,320120,2080
2506,244964,515
2507,364715,4511
2508,318342,3398
2509,591856,2653
2510,357784,4084
2511,490397,2768
2512,435481,1836
2513,71186,2170
2514,596181,302
2515,514727,4131
2516,170246,4160
2517,300147,447
2518,360788,1166
2519,491440,4725
2520,75354,2454
2521,431112,605
2522,299440,1667
2523,455571,3770
2524,185491,1637
2525,339525,4097
2526,437860,843
2527,151894,2482
2528,445358,907
2529,7125,950
2530,28993,2263
2531,185066,1390
2532,190588,4596
2533,91757,1962
2534,108775,4617
2535,334464,1092
2536,369268,2155
2537,208793,3475
2538,162018,720
2539,261810,734
2540,412613,847
2541,310893,4173
2542,31513,859
2543,79884,3492
2544,233272,2092
2545,459228,4202
2546,262993,4696
2547,548743,3162
2548,461926,314
2549,456895,640
2550,385055,326
2551,389655,2053
2552,367758,3409
2553,374908,2128
2554,403957,1840
2555,261679,3272
2556,101543,1230
2557,528883,1910
2558,566962,2858
2559,3885,1748
2560,266614,2626
2561,548840,4435
2562,334847,1614
2563,15191,1694
2564,459439,2734
2565,573137,3575
2566,84192,2088
2567,490145,207
2568,433028,3991
2569,544324,1862
2570,247876,947
2571,71481,3685
2572,19195,926
2573,574068,127
2574,249846,3465
2575,132280,143
2576,259666,1743
2577,405777,2941
2578,256229,4634
2579,379556,4235
2580,276916,4237
2581,58317,3626
2582,17699,4205
2583,285903,887
2584,170653,4795
2585,572176,590
2586,181231,875
2587,7816,785
2588,349783,4128
2589,250051,1858
2590,409910,2158
2591,526958,3793
2592,107088,1430
2593,96973,3362
2594,185286,1222
2595,275252,3151
2596,493398,3987
2597,172121,651
2598,460401,3744
2599,309820,748
2600,76774,178
2601,534676,3145
2602,205744,1330
2603,418769,871
2604,77225,3928
2605,478811,2011
2606,570008,4301
2607,334564,3043
2608,285710,1675
2609,374454,3077
2610,506013,1209
2611,184134,279
2612,126191,947
2613,7388,3822
2614,556959,1264
2615,298782,2810
2616,271684,1622
2617,556187,1242
2618,188586,1069
2619,408982,3388
2620,316014,2880
2621,137534,2129
2622,348803,3154
2623,182841,4639
2624,237935,2602
2625,51059,3926
2626,533757,1569
2627,193151,2863
2628,531650,1239
2629,72293,4848
2630,94696,863
2631,2621,4526
2632,167149,826
2633,68899,2354
2634,356659,3926
2635,216776,153
2636,293575,1968
2637,490180,3885
2638,511509,1654
2639,117648,2998
2640,242191,3086
2641,183691,2350
2642,469197,2023
2643,521122,325
2644,296695,3337
2645,329559,1137
2646,596030,1371
2647,59886,3397
2648,102909,1709
2649,571829,4303
2650,203590,1819
2651,574202,2339
2652,111739,2903
2653,345853,3344
2654,544211,4532
2655,26537,98
2656,560440,118
2657,232068,1423
2658,362730,3011
2659,12371,4489
2660,123259,1840
2661,489608,102
2662,33225,1786
2663,576083,4288
2664,484209,4374
2665,520077,4342
2666,531650,3108
2667,412026,2023
2668,379192,3124
2669,586093,1714
2670,515943,978
2671,552804,337
2672,91393,2452
2673,242706,3741
2674,583397,305
2675,6852,950
2676,595370,174
2677,442057,4176
2678,408057,982
2679,374180,1734
2680,191202,3541
2681,513502,1973
2682,457537,4889
2683,488679,4198
2684,561402,2420
2685,545751,4243
2686,558570,4814
2687,477700,3812
2688,204045,1703
2689,242589,3666
2690,462986,2719
2691,310697,3501
2692,254690,1110
2693,226652,4782
2694,236931,2264
2695,345353,1294
2696,423192,3705
2697,315880,2899
2698,511807,3645
2699,181329,1181
2700,300583,2430
2701,567388,3655
2702,419004,1589
2703,283475,4464
2704,441872,4035
2705,481424,2920
2706,39306,4743
2707,213576,1103
2708,139373,1062
2709,463408,2034
2710,561929,4698
2711,537578,813
2712,177590,223
2713,133710,1562
2714,535362,4390
2715,568643,325
2716,188118,4387
2717,449123,2052
2718,310308,635
2719,190967,884
2720,43693,2544
2721,84667,1881
2722,155035,4272
2723,444007,3377
2724,239014,3844
2725,130938,2493
2726,339153,2001
2727,523015,3154
2728,241553,4705
2729,567072,3976
2730,346261,4892
2731,76447,4127
2732,171981,3160
2733,9694,3225
2734,79725,224
2735,19972,4639
2736,586992,209
2737,362688,4137
2738,342220,2604
2739,310390,3445
2740,393864,1083
2741,136200,3251
2742,50759,3320
2743,145096,4837
2744,22522,2655
2745,529234,934
2746,455407,4049
2747,463053,4164
2748,223081,1504
2749,305763,3163
2750,480968,1062
2751,26723,3946
2752,39019,1916
2753,146613,4426
2754,30585,4167
2755,369226,2758
2756,328112,3855
2757,356833,4933
2758,34128,530
2759,326241,4224
2760,203245,472
2761,568721,2699
2762,189088,1082
2763,441341,2452
2764,104084,2745
2765,592520,3181
2766,286365,2844
2767,3128,1341
2768,100861,2616
2769,183939,4425
2770,596594,2645
2771,232366,4572
2772,341217,4488
2773,174665,2694
