shipment_id,order_id,status
1715,1715,late
1716,1716,shipped
1717,1717,delivered
1718,1718,late
1719,1719,delivered
1720,1720,delivered
1721,1721,delivered
1722,1722,shipped
1723,1723,shipped
1724,1724,delivered
1725,1725,late
1726,1726,late
1727,1727,delivered
1728,1728,delivered
1729,1729,late
1730,1730,late
1731,1731,shipped
1732,1732,delivered
1733,1733,shipped
1734,1734,shipped
1735,1735,delivered
1736,1736,shipped
1737,1737,late
1738,1738,shipped
1739,1739,late
1740,1740,late
1741,1741,delivered
1742,1742,late
1743,1743,late
1744,1744,shipped
1745,1745,shipped
1746,1746,delivered
1747,1747,shipped
1748,1748,shipped
1749,1749,late
1750,1750,delivered
1751,1751,late
1752,1752,shipped
1753,1753,delivered
1754,1754,late
1755,1755,shipped
1756,1756,shipped
1757,1757,late
1758,1758,late
1759,1759,delivered
1760,1760,delivered
1761,1761,late
1762,1762,delivered
1763,1763,late
1764,1764,late
1765,1765,late
1766,1766,late
1767,1767,delivered
1768,1768,late
1769,1769,delivered
1770,1770,shipped
1771,1771,delivered
1772,1772,shipped
1773,1773,late
1774,1774,delivered
1775,1775,late
1776,1776,delivered
1777,1777,shipped
1778,1778,late
1779,1779,late
1780,1780,delivered
1781,1781,late
1782,1782,shipped
1783,1783,shipped
1784,1784,delivered
1785,1785,shipped
1786,1786,late
1787,1787,shipped
1788,1788,late
1789,1789,delivered
1790,1790,delivered
1791,1791,delivered
1792,1792,late
1793,1793,late
1794,1794,shipped
1795,1795,shipped
1796,1796,shipped
1797,1797,late
1798,1798,delivered
1799,1799,shipped
1800,1800,late
1801,1801,delivered
1802,1802,shipped
1803,1803,shipped
1804,1804,delivered
1805,1805,late
1806,1806,delivered
1807,1807,delivered
1808,1808,late
1809,1809,delivered
1810,1810,late
1811,1811,delivered
1812,1812,shipped
1813,1813,delivered
1814,1814,late
1815,1815,delivered
1816,1816,delivered
1817,1817,delivered
1818,1818,shipped
1819,1819,late
1820,1820,late
1821,1821,late
1822,1822,shipped
1823,1823,shipped
1824,1824,delivered
1825,1825,shipped
1826,1826,delivered
1827,1827,shipped
1828,1828,shipped
1829,1829,delivered
1830,1830,shipped
1831,1831,shipped
1832,1832,shipped
1833,1833,delivered
1834,1834,shipped
1835,1835,shipped
1836,1836,shipped
1837,1837,delivered
1838,1838,late
1839,1839,late
1840,1840,late
1841,1841,late
1842,1842,late
1843,1843,late
1844,1844,shipped
1845,1845,delivered
1846,1846,delivered
1847,1847,delivered
1848,1848,shipped
1849,1849,delivered
1850,1850,late
1851,1851,late
1852,1852,shipped
1853,1853,shipped
1854,1854,shipped
1855,1855,delivered
1856,1856,delivered
1857,1857,delivered
1858,1858,late
1859,1859,shipped
1860,1860,late
1861,1861,late
1862,1862,late
1863,1863,delivered
1864,1864,late
1865,1865,late
1866,1866,shipped
1867,1867,delivered
1868,1868,late
1869,1869,delivered
1870,1870,shipped
1871,1871,shipped
1872,1872,delivered
1873,1873,late
1874,1874,late
1875,1875,late
1876,1876,shipped
1877,1877,delivered
1878,1878,delivered
1879,1879,late
1880,1880,shipped
1881,1881,late
1882,1882,late
1883,1883,late
1884,1884,late
1885,1885,late
1886,1886,shipped
1887,1887,shipped
1888,1888,delivered
1889,1889,shipped
1890,1890,delivered
1891,1891,delivered
1892,1892,late
1893,1893,shipped
1894,1894,shipped
1895,1895,late
1896,1896,late
1897,1897,late
1898,1898,delivered
1899,1899,delivered
1900,1900,late
1901,1901,delivered
1902,1902,delivered
1903,1903,delivered
1904,1904,late
1905,1905,shipped
1906,1906,shipped
1907,1907,late
1908,1908,delivered
1909,1909,delivered
1910,1910,late
1911,1911,late
1912,1912,delivered
1913,1913,shipped
1914,1914,shipped
1915,1915,delivered
1916,1916,delivered
1917,1917,shipped
1918,1918,late
1919,1919,delivered
1920,1920,shipped
1921,1921,late
1922,1922,delivered
1923,1923,shipped
1924,1924,late
1925,1925,shipped
1926,1926,delivered
1927,1927,late
1928,1928,late
1929,1929,delivered
1930,1930,late
1931,1931,delivered
1932,1932,shipped
1933,1933,shipped
1934,1934,late
1935,1935,shipped
1936,1936,late
1937,1937,shipped
1938,1938,shipped
1939,1939,delivered
1940,1940,late
1941,1941,late
1942,1942,shipped
1943,1943,late
1944,1944,shipped
1945,1945,shipped
1946,1946,shipped
1947,1947,shipped
1948,1948,delivered
1949,1949,delivered
1950,1950,delivered
1951,1951,delivered
1952,1952,shipped
1953,1953,late
1954,1954,delivered
1955,1955,late
1956,1956,delivered
1957,1957,shipped
1958,1958,shipped
1959,1959,delivered
1960,1960,late
1961,1961,shipped
1962,1962,late
1963,1963,late
1964,1964,late
1965,1965,shipped
1966,1966,delivered
1967,1967,late
1968,1968,late
1969,1969,delivered
1970,1970,delivered
1971,1971,delivered
1972,1972,shipped
1973,1973,delivered
1974,1974,shipped
1975,1975,late
1976,1976,delivered
1977,1977,delivered
1978,1978,late
1979,1979,late
1980,1980,late
1981,1981,late
1982,1982,shipped
1983,1983,shipped
1984,1984,delivered
1985,1985,delivered
1986,1986,late
1987,1987,delivered
1988,1988,late
1989,1989,late
1990,1990,late
1991,1991,late
1992,1992,shipped
1993,1993,shipped
1994,1994,shipped
1995,1995,shipped
1996,1996,late
1997,1997,delivered
1998,1998,delivered
1999,1999,shipped
2000,2000,shipped
2001,2001,late
2002,2002,late
2003,2003,shipped
2004,2004,late
2005,2005,late
2006,2006,late
2007,2007,delivered
2008,2008,late
2009,2009,late
2010,2010,shipped
2011,2011,delivered
2012,2012,shipped
2013,2013,shipped
2014,2014,delivered
2015,2015,late
2016,2016,delivered
2017,2017,shipped
2018,2018,late
2019,2019,late
2020,2020,shipped
2021,2021,shipped
2022,2022,late
2023,2023,delivered
2024,2024,delivered
2025,2025,shipped
2026,2026,late
2027,2027,late
2028,2028,shipped
2029,2029,shipped
2030,2030,delivered
2031,2031,late
2032,2032,late
2033,2033,late
2034,2034,delivered
2035,2035,shipped
2036,2036,delivered
2037,2037,late
2038,2038,late
2039,2039,delivered
2040,2040,shipped
2041,2041,late
2042,2042,late
2043,2043,delivered
2044,2044,shipped
2045,2045,delivered
2046,2046,delivered
2047,2047,late
2048,2048,delivered
2049,2049,late
2050,2050,delivered
2051,2051,shipped
2052,2052,late
2053,2053,shipped
2054,2054,shipped
2055,2055,late
2056,2056,delivered
2057,2057,shipped
2058,2058,shipped
2059,2059,delivered
2060,2060,shipped
2061,2061,delivered
2062,2062,late
2063,2063,delivered
2064,2064,late
2065,2065,late
2066,2066,shipped
2067,2067,delivered
2068,2068,shipped
2069,2069,shipped
2070,2070,late
2071,2071,delivered
2072,2072,delivered
2073,2073,late
2074,2074,delivered
2075,2075,delivered
2076,2076,shipped
2077,2077,shipped
2078,2078,delivered
2079,2079,shipped
2080,2080,late
2081,2081,delivered
2082,2082,late
2083,2083,shipped
2084,2084,shipped
2085,2085,late
2086,2086,delivered
2087,2087,shipped
2088,2088,late
2089,2089,shipped
2090,2090,shipped
2091,2091,late
2092,2092,delivered
2093,2093,late
2094,2094,shipped
2095,2095,shipped
2096,2096,shipped
2097,2097,shipped
2098,2098,late
2099,2099,delivered
2100,2100,late
2101,2101,late
2102,2102,late
2103,2103,late
2104,2104,late
2105,2105,late
2106,2106,shipped
2107,2107,delivered
2108,2108,delivered
2109,2109,late
2110,2110,shipped
2111,2111,late
2112,2112,shipped
2113,2113,delivered
2114,2114,delivered
2115,2115,late
2116,2116,delivered
2117,2117,late
2118,2118,shipped
2119,2119,late
2120,2120,shipped
2121,2121,shipped
2122,2122,shipped
2123,2123,shipped
2124,2124,delivered
2125,2125,shipped
2126,2126,shipped
2127,2127,late
2128,2128,late
2129,2129,delivered
2130,2130,shipped
2131,2131,delivered
2132,2132,late
2133,2133,late
2134,2134,late
2135,2135,shipped
2136,2136,delivered
2137,2137,late
2138,2138,shipped
2139,2139,delivered
2140,2140,shipped
2141,2141,late
2142,2142,delivered
2143,2143,shipped
2144,2144,shipped
2145,2145,delivered
2146,2146,late
2147,2147,late
2148,2148,late
2149,2149,late
2150,2150,late
2151,2151,shipped
2152,2152,shipped
2153,2153,delivered
2154,2154,shipped
2155,2155,shipped
2156,2156,late
2157,2157,late
2158,2158,shipped
2159,2159,shipped
2160,2160,late
2161,2161,delivered
2162,2162,delivered
2163,2163,delivered
2164,2164,shipped
2165,2165,delivered
2166,2166,delivered
2167,2167,shipped
2168,2168,delivered
2169,2169,shipped
2170,2170,shipped
2171,2171,late
2172,2172,late
2173,2173,late
2174,2174,late
2175,2175,delivered
2176,2176,late
2177,2177,late
2178,2178,late
2179,2179,shipped
2180,2180,delivered
2181,2181,delivered
2182,2182,late
2183,2183,delivered
2184,2184,shipped
2185,2185,shipped
2186,2186,shipped
2187,2187,delivered
2188,2188,late
2189,2189,late
2190,2190,delivered
2191,2191,delivered
2192,2192,late
2193,2193,shipped
2194,2194,late
2195,2195,late
2196,2196,shipped
2197,2197,delivered
2198,2198,delivered
2199,2199,late
2200,2200,shipped
2201,2201,delivered
2202,2202,delivered
2203,2203,delivered
2204,2204,late
2205,2205,delivered
2206,2206,shipped
2207,2207,shipped
2208,2208,late
2209,2209,delivered
2210,2210,delivered
2211,2211,late
2212,2212,late
2213,2213,delivered
2214,2214,delivered
2215,2215,late
2216,2216,delivered
2217,2217,delivered
2218,2218,delivered
2219,2219,shipped
2220,2220,delivered
2221,2221,delivered
2222,2222,delivered
2223,2223,shipped
2224,2224,late
2225,2225,delivered
2226,2226,delivered
2227,2227,late
2228,2228,delivered
2229,2229,late
2230,2230,delivered
2231,2231,delivered
2232,2232,late
2233,2233,delivered
2234,2234,late
2235,2235,late
2236,2236,late
2237,2237,late
2238,2238,delivered
2239,2239,late
2240,2240,shipped
2241,2241,delivered
2242,2242,late
2243,2243,delivered
2244,2244,shipped
2245,2245,late
2246,2246,delivered
2247,2247,shipped
2248,2248,late
2249,2249,delivered
2250,2250,delivered
2251,2251,shipped
2252,2252,delivered
2253,2253,delivered
2254,2254,delivered
2255,2255,shipped
2256,2256,late
2257,2257,shipped
2258,2258,shipped
2259,2259,late
2260,2260,late
2261,2261,late
2262,2262,late
2263,2263,delivered
2264,2264,late
2265,2265,late
2266,2266,delivered
2267,2267,shipped
2268,2268,delivered
2269,2269,late
2270,2270,shipped
2271,2271,late
2272,2272,late
2273,2273,late
2274,2274,late
2275,2275,delivered
2276,2276,late
2277,2277,late
2278,2278,delivered
2279,2279,late
2280,2280,delivered
2281,2281,late
2282,2282,delivered
2283,2283,shipped
2284,2284,shipped
2285,2285,shipped
2286,2286,delivered
2287,2287,shipped
2288,2288,late
2289,2289,delivered
2290,2290,delivered
2291,2291,shipped
2292,2292,shipped
2293,2293,late
2294,2294,delivered
2295,2295,shipped
2296,2296,late
2297,2297,shipped
2298,2298,shipped
2299,2299,late
2300,2300,delivered
2301,2301,late
2302,2302,delivered
2303,2303,late
2304,2304,delivered
2305,2305,late
2306,2306,late
2307,2307,shipped
2308,2308,shipped
2309,2309,shipped
2310,2310,late
2311,2311,shipped
2312,2312,shipped
2313,2313,late
2314,2314,shipped
2315,2315,delivered
2316,2316,delivered
2317,2317,shipped
2318,2318,delivered
2319,2319,late
2320,2320,delivered
2321,2321,late
2322,2322,delivered
2323,2323,shipped
2324,2324,late
2325,2325,late
2326,2326,late
2327,2327,delivered
2328,2328,late
2329,2329,delivered
2330,2330,late
2331,2331,delivered
2332,2332,delivered
2333,2333,late
2334,2334,shipped
2335,2335,delivered
2336,2336,shipped
2337,2337,shipped
2338,2338,delivered
2339,2339,shipped
2340,2340,delivered
2341,2341,late
2342,2342,shipped
2343,2343,late
2344,2344,late
2345,2345,delivered
2346,2346,shipped
2347,2347,shipped
2348,2348,delivered
2349,2349,delivered
2350,2350,delivered
2351,2351,shipped
2352,2352,late
2353,2353,shipped
2354,2354,late
2355,2355,late
2356,2356,shipped
2357,2357,shipped
2358,2358,late
2359,2359,delivered
2360,2360,shipped
2361,2361,delivered
2362,2362,shipped
2363,2363,delivered
2364,2364,late
2365,2365,delivered
2366,2366,shipped
2367,2367,late
2368,2368,shipped
2369,2369,delivered
2370,2370,late
2371,2371,shipped
2372,2372,delivered
2373,2373,delivered
2374,2374,late
2375,2375,late
2376,2376,shipped
2377,2377,delivered
2378,2378,delivered
2379,2379,delivered
2380,2380,late
2381,2381,late
2382,2382,shipped
2383,2383,delivered
2384,2384,late
2385,2385,delivered
2386,2386,late
2387,2387,delivered
2388,2388,shipped
2389,2389,late
2390,2390,late
2391,2391,late
2392,2392,delivered
2393,2393,shipped
2394,2394,shipped
2395,2395,late
2396,2396,shipped
2397,2397,delivered
2398,2398,shipped
2399,2399,delivered
2400,2400,late
2401,2401,late
2402,2402,late
2403,2403,shipped
2404,2404,late
2405,2405,late
2406,2406,shipped
2407,2407,late
2408,2408,shipped
2409,2409,late
2410,2410,shipped
2411,2411,shipped
2412,2412,late
2413,2413,shipped
2414,2414,delivered
2415,2415,delivered
2416,2416,shipped
2417,2417,delivered
2418,2418,late
2419,2419,delivered
2420,2420,late
2421,2421,late
2422,2422,delivered
2423,2423,late
2424,2424,shipped
2425,2425,shipped
2426,2426,shipped
2427,2427,shipped
2428,2428,shipped
2429,2429,delivered
2430,2430,late
2431,2431,late
2432,2432,shipped
2433,2433,delivered
2434,2434,delivered
2435,2435,delivered
2436,2436,delivered
2437,2437,shipped
2438,2438,shipped
2439,2439,late
2440,2440,shipped
2441,2441,delivered
2442,2442,late
2443,2443,delivered
2444,2444,delivered
2445,2445,late
2446,2446,late
2447,2447,delivered
2448,2448,late
2449,2449,shipped
2450,2450,shipped
2451,2451,shipped
2452,2452,delivered
2453,2453,late
2454,2454,late
2455,2455,late
2456,2456,late
2457,2457,late
2458,2458,delivered
2459,2459,late
2460,2460,shipped
2461,2461,shipped
2462,2462,delivered
2463,2463,late
2464,2464,late
2465,2465,late
2466,2466,shipped
2467,2467,shipped
2468,2468,shipped
2469,2469,delivered
2470,2470,shipped
2471,2471,shipped
2472,2472,delivered
2473,2473,shipped
2474,2474,delivered
2475,2475,shipped
2476,2476,delivered
2477,2477,shipped
2478,2478,shipped
2479,2479,late
2480,2480,late
2481,2481,late
2482,2482,late
2483,2483,late
2484,2484,delivered
2485,2485,delivered
2486,2486,delivered
2487,2487,delivered
2488,2488,late
2489,2489,late
2490,2490,delivered
2491,2491,shipped
2492,2492,delivered
2493,2493,delivered
2494,2494,shipped
2495,2495,shipped
2496,2496,late
2497,2497,shipped
2498,2498,late
2499,2499,late
2500,2500,delivered
2501,2501,shipped
2502,2502,shipped
2503,2503,late
2504,2504,delivered
2505,2505,late
2506,2506,delivered
2507,2507,late
2508,2508,delivered
2509,2509,shipped
2510,2510,delivered
2511,2511,delivered
2512,2512,late
2513,2513,delivered
2514,2514,delivered
2515,2515,shipped
2516,2516,late
2517,2517,shipped
2518,2518,late
2519,2519,late
2520,2520,delivered
2521,2521,late
2522,2522,delivered
2523,2523,late
2524,2524,shipped
2525,2525,late
2526,2526,delivered
2527,2527,shipped
2528,2528,late
2529,2529,delivered
2530,2530,delivered
2531,2531,delivered
2532,2532,delivered
2533,2533,delivered
2534,2534,shipped
2535,2535,shipped
2536,2536,shipped
2537,2537,delivered
2538,2538,delivered
2539,2539,late
2540,2540,delivered
2541,2541,late
2542,2542,shipped
2543,2543,delivered
2544,2544,delivered
2545,2545,late
2546,2546,late
2547,2547,late
2548,2548,delivered
2549,2549,late
2550,2550,delivered
2551,2551,shipped
2552,2552,late
2553,2553,late
2554,2554,late
2555,2555,shipped
2556,2556,delivered
2557,2557,delivered
2558,2558,late
2559,2559,delivered
2560,2560,late
2561,2561,late
2562,2562,delivered
2563,2563,delivered
2564,2564,delivered
2565,2565,delivered
2566,2566,delivered
2567,2567,late
2568,2568,delivered
2569,2569,late
2570,2570,delivered
2571,2571,delivered
2572,2572,delivered
2573,2573,late
2574,2574,late
2575,2575,delivered
2576,2576,shipped
2577,2577,late
2578,2578,delivered
2579,2579,delivered
2580,2580,late
2581,2581,late
2582,2582,shipped
2583,2583,shipped
2584,2584,delivered
2585,2585,shipped
2586,2586,delivered
2587,2587,shipped
2588,2588,shipped
2589,2589,delivered
2590,2590,shipped
2591,2591,delivered
2592,2592,late
2593,2593,shipped
2594,2594,late
2595,2595,delivered
2596,2596,shipped
2597,2597,shipped
2598,2598,shipped
2599,2599,shipped
2600,2600,late
2601,2601,delivered
2602,2602,delivered
2603,2603,shipped
2604,2604,shipped
2605,2605,shipped
2606,2606,delivered
2607,2607,shipped
2608,2608,delivered
2609,2609,delivered
2610,2610,shipped
2611,2611,shipped
2612,2612,late
2613,2613,delivered
2614,2614,shipped
2615,2615,shipped
2616,2616,delivered
2617,2617,late
2618,2618,shipped
2619,2619,delivered
2620,2620,shipped
2621,2621,shipped
2622,2622,delivered
2623,2623,delivered
2624,2624,late
2625,2625,shipped
2626,2626,late
2627,2627,late
2628,2628,late
2629,2629,shipped
2630,2630,shipped
2631,2631,delivered
2632,2632,late
2633,2633,late
2634,2634,delivered
2635,2635,shipped
2636,2636,late
2637,2637,shipped
2638,2638,shipped
2639,2639,late
2640,2640,delivered
2641,2641,late
2642,2642,shipped
2643,2643,delivered
2644,2644,delivered
2645,2645,late
2646,2646,shipped
2647,2647,late
2648,2648,shipped
2649,2649,late
2650,2650,delivered
2651,2651,late
2652,2652,delivered
2653,2653,delivered
2654,2654,late
2655,2655,late
2656,2656,late
2657,2657,delivered
2658,2658,delivered
2659,2659,shipped
2660,2660,late
2661,2661,shipped
2662,2662,late
2663,2663,delivered
2664,2664,shipped
2665,2665,delivered
2666,2666,delivered
2667,2667,late
2668,2668,late
2669,2669,late
2670,2670,shipped
2671,2671,delivered
2672,2672,late
2673,2673,shipped
2674,2674,delivered
2675,2675,shipped
2676,2676,shipped
2677,2677,late
2678,2678,late
2679,2679,delivered
2680,2680,delivered
2681,2681,delivered
