order_id,customer_id,store_id,order_date,promotion_id
874,16224,18,9/10/2020,7
875,31514,79,5/11/2021,9
876,46171,8,11/7/2021,41
877,22774,12,1/29/2022,25
878,9436,12,5/15/2020,46
879,33711,25,5/14/2023,26
880,6191,81,5/19/2020,37
881,9445,83,10/29/2020,20
882,9670,98,3/19/2020,25
883,11767,35,11/5/2022,23
884,43189,33,8/12/2022,40
885,5706,45,12/4/2020,6
886,32995,36,2/26/2021,25
887,6207,84,11/3/2022,4
888,18214,39,5/15/2023,31
889,4025,4,9/11/2022,3
890,38918,12,10/13/2023,10
891,1618,27,12/23/2021,28
892,15905,7,9/30/2021,43
893,6936,64,8/2/2020,41
894,21622,85,11/17/2020,44
895,35300,22,9/28/2020,33
896,15024,90,6/17/2020,36
897,34494,34,4/20/2021,42
898,24223,17,9/25/2021,29
899,25450,100,1/15/2020,21
900,38290,40,1/12/2020,28
901,20392,88,2/18/2020,30
902,33212,90,5/18/2023,27
903,9423,74,12/23/2021,14
904,42725,94,9/16/2020,18
905,48579,67,8/14/2020,37
906,8876,7,11/14/2022,49
907,5507,84,2/2/2021,46
908,47675,4,7/10/2023,41
909,49173,31,8/22/2022,46
910,44815,45,4/27/2023,45
911,31527,15,4/20/2021,22
912,10105,40,6/23/2020,17
913,27842,98,3/7/2022,15
914,3136,16,12/21/2023,44
915,43833,87,2/25/2022,33
916,48171,34,8/6/2023,26
917,34841,89,3/9/2022,32
918,34119,9,2/14/2020,28
919,9712,25,5/29/2021,31
920,8252,25,2/3/2020,26
921,46541,51,2/19/2022,36
922,17314,42,3/9/2020,46
923,44077,80,10/21/2023,44
924,1452,72,2/26/2021,35
925,31394,57,5/26/2023,6
926,19927,7,4/14/2023,36
927,25284,15,8/21/2021,14
928,46665,94,2/23/2020,29
929,38007,42,10/2/2022,28
930,8501,27,12/3/2020,32
931,30873,62,3/13/2021,27
932,39345,79,8/1/2021,39
933,35564,63,2/11/2022,20
934,23426,94,3/10/2023,30
935,46441,40,3/7/2020,42
936,39730,49,4/27/2021,46
937,16792,10,2/11/2020,41
938,16480,55,1/24/2020,34
939,13347,63,11/16/2021,32
940,49994,62,10/2/2021,24
941,5561,21,2/1/2023,50
942,49569,2,1/5/2020,2
943,39195,79,9/16/2021,26
944,36063,38,8/9/2022,49
945,1092,46,12/26/2023,25
946,44230,7,12/9/2022,6
947,41425,44,7/4/2023,37
948,3289,36,2/19/2020,15
949,3950,18,5/20/2022,29
950,5453,84,8/11/2023,13
951,10326,49,3/28/2023,20
952,23483,88,5/25/2021,14
953,22095,77,11/9/2023,28
954,34133,82,6/30/2021,20
955,18838,23,10/26/2022,21
956,11972,93,10/30/2021,18
957,23128,52,1/1/2024,42
958,46625,98,1/4/2023,42
959,47775,84,12/28/2023,8
960,45948,60,3/5/2023,20
961,13559,69,4/25/2021,18
962,40230,9,2/20/2020,1
963,41491,48,7/21/2023,45
964,16021,17,11/3/2020,50
965,17613,5,7/18/2023,38
966,17734,29,5/20/2020,8
967,47569,80,9/9/2020,13
968,17831,15,4/7/2020,42
969,36748,100,11/8/2022,16
970,28732,5,7/15/2022,22
971,35224,15,2/22/2022,5
972,24222,70,3/3/2023,11
973,24491,30,4/14/2022,37
974,11057,90,7/10/2022,6
975,27874,5,10/24/2022,18
976,19419,33,5/4/2021,21
977,3550,4,4/15/2023,45
978,48849,36,5/30/2020,38
979,20383,7,8/24/2023,44
980,42352,65,7/24/2022,20
981,46298,77,9/26/2020,10
982,4712,42,3/31/2020,47
983,38457,25,11/25/2020,12
984,5887,48,9/17/2021,16
985,14134,79,6/28/2023,40
986,18837,9,10/18/2020,19
987,40303,32,3/20/2020,25
988,11728,40,6/20/2020,43
989,9676,98,10/2/2022,33
990,22490,85,5/6/2020,37
991,42839,41,10/20/2020,10
992,27096,53,7/28/2022,2
993,23764,1,11/14/2022,47
994,33504,24,10/6/2023,6
995,36511,49,9/11/2021,49
996,24450,99,9/24/2022,41
997,34144,65,5/13/2021,36
998,10201,26,4/27/2021,20
999,22608,80,6/12/2021,49
1000,5510,62,4/13/2022,40
1001,36407,16,1/29/2020,50
1002,20318,32,11/11/2023,4
1003,11487,54,4/5/2023,20
1004,1086,91,11/10/2023,32
1005,13288,41,11/4/2022,13
1006,24105,91,3/6/2021,35
1007,42790,66,7/11/2022,26
1008,22715,46,1/25/2022,25
1009,36454,12,9/26/2021,1
1010,13989,80,7/19/2021,13
1011,7719,83,4/18/2021,40
1012,7917,5,6/28/2022,4
1013,47811,66,5/14/2021,35
1014,35183,62,6/10/2020,18
1015,25634,76,1/11/2020,38
1016,18482,23,11/24/2020,2
1017,21567,8,12/25/2021,43
1018,28186,93,7/28/2022,18
1019,28838,97,11/11/2022,18
1020,44442,40,4/11/2023,41
1021,14837,4,9/20/2023,10
1022,28210,88,2/18/2021,8
1023,40462,83,8/27/2022,2
1024,3302,67,4/11/2021,20
1025,28995,19,11/9/2021,21
1026,44642,31,5/7/2021,39
1027,175,69,2/2/2022,28
1028,32892,41,9/22/2021,41
1029,28941,92,8/19/2023,15
1030,33221,58,12/28/2020,34
1031,17439,18,6/7/2021,10
1032,42855,51,1/11/2023,15
1033,39043,64,3/17/2022,43
1034,19893,17,11/12/2020,33
1035,2244,80,10/19/2020,25
1036,9304,46,10/12/2020,48
1037,1211,78,5/29/2022,18
1038,2477,54,2/9/2022,32
1039,31402,32,5/20/2021,14
1040,42201,69,5/20/2020,22
1041,4734,43,3/8/2021,50
1042,686,29,2/25/2021,28
1043,26467,49,6/6/2022,50
1044,13252,77,1/6/2022,28
1045,19029,84,4/5/2020,22
1046,20262,86,7/11/2023,27
1047,25011,51,8/26/2020,14
1048,43305,54,4/19/2023,23
1049,14802,45,7/24/2023,9
1050,10530,15,4/2/2020,18
1051,36924,92,1/31/2023,36
1052,37938,36,1/26/2020,14
1053,46940,55,2/1/2022,17
1054,42727,63,5/17/2022,4
1055,46406,6,2/5/2020,31
1056,32079,73,12/22/2020,38
1057,2380,89,11/25/2020,30
1058,11690,100,1/8/2022,45
1059,1891,88,6/16/2021,7
1060,14929,63,4/8/2020,36
1061,19967,20,11/2/2021,21
1062,25317,23,4/19/2022,7
1063,26824,83,10/29/2023,8
1064,38998,66,8/10/2022,29
1065,14132,75,8/26/2023,20
1066,29095,39,1/10/2020,12
1067,40479,5,8/29/2023,21
1068,2609,11,12/25/2020,21
1069,23376,62,5/24/2020,49
1070,37900,3,3/14/2021,25
1071,46172,21,6/17/2023,7
1072,33738,69,1/8/2020,28
1073,37925,74,8/20/2023,22
1074,28938,22,8/18/2022,21
1075,18620,18,3/14/2020,49
1076,21367,65,3/7/2021,7
1077,7832,50,7/5/2020,29
1078,48076,3,8/15/2023,50
1079,28113,97,11/2/2020,36
1080,47717,93,4/2/2021,50
1081,3265,75,10/18/2023,17
1082,19579,13,3/28/2022,24
1083,37419,27,11/25/2020,30
1084,9170,38,2/26/2023,49
1085,8912,66,12/7/2020,38
1086,26707,7,11/19/2021,12
1087,12244,49,12/12/2022,36
1088,29275,56,5/2/2022,19
1089,29484,44,2/14/2021,25
1090,12407,3,7/4/2020,37
1091,1494,47,2/14/2021,6
1092,42167,8,6/1/2022,6
1093,27162,11,7/4/2023,21
1094,19182,96,2/6/2022,28
1095,3607,31,4/15/2020,43
1096,34120,89,10/30/2022,33
1097,43047,22,8/12/2021,44
1098,31925,11,9/14/2020,14
1099,23670,36,10/15/2021,32
1100,37853,80,3/11/2020,49
1101,40004,100,10/5/2021,46
1102,8561,97,10/14/2022,34
1103,37538,44,4/29/2020,36
1104,19513,71,3/27/2021,11
1105,30947,71,9/25/2022,48
1106,37291,47,7/30/2020,1
1107,48107,71,11/21/2022,18
1108,16407,28,6/21/2022,24
1109,43810,30,4/1/2021,44
1110,12009,3,5/21/2022,20
1111,9695,82,1/26/2023,13
1112,9886,86,1/30/2020,11
1113,12359,40,2/24/2021,50
1114,6714,69,4/4/2022,28
1115,39283,66,1/17/2023,33
1116,46988,75,4/15/2022,19
1117,20259,65,9/16/2023,23
1118,14864,6,3/30/2021,19
1119,4009,17,7/23/2022,16
1120,16623,77,4/21/2022,31
1121,18754,81,7/11/2021,34
1122,15169,57,10/21/2021,44
1123,853,24,5/8/2021,49
1124,49820,49,8/10/2020,42
1125,48664,60,1/11/2023,42
1126,4887,61,8/11/2021,30
1127,7339,83,12/8/2022,31
1128,16575,66,1/29/2020,12
1129,20808,36,7/22/2021,49
1130,47926,69,6/27/2021,17
1131,33347,30,4/15/2022,3
1132,11782,94,6/21/2023,46
1133,13761,42,11/22/2021,45
1134,22820,55,12/4/2020,34
1135,13485,65,8/17/2023,12
1136,14597,50,12/10/2023,3
1137,44254,100,7/24/2023,2
1138,15556,54,5/7/2021,7
1139,31804,28,6/28/2023,22
1140,42749,25,11/21/2020,7
1141,8770,21,3/6/2022,38
1142,25797,2,4/18/2021,16
1143,45657,75,3/1/2020,12
1144,32448,21,4/22/2020,4
1145,604,23,3/11/2021,44
1146,47022,67,3/13/2022,17
1147,41986,70,3/23/2021,2
1148,27535,78,6/3/2022,4
1149,39562,43,9/3/2021,40
1150,27319,84,5/20/2020,40
1151,10244,68,5/10/2023,6
1152,9741,76,1/23/2022,4
1153,26200,26,12/5/2020,8
1154,4593,45,4/17/2022,42
1155,8372,43,4/9/2020,44
1156,35277,66,9/13/2021,10
1157,26999,16,12/5/2021,31
1158,13255,81,11/21/2022,37
1159,5306,22,6/27/2021,20
1160,17962,72,5/19/2020,46
1161,40509,47,3/18/2023,44
1162,13759,30,4/29/2021,8
1163,34313,86,6/22/2022,34
1164,6617,23,1/29/2023,2
1165,39181,53,2/28/2021,22
1166,45647,64,11/29/2021,11
1167,27235,44,6/9/2020,34
1168,17914,98,7/6/2022,1
1169,9590,34,11/11/2022,6
1170,6074,23,6/10/2022,31
1171,7154,88,2/23/2020,23
1172,36816,96,2/6/2020,12
1173,41323,36,5/10/2023,34
1174,20504,73,9/29/2023,31
1175,5902,4,4/10/2021,15
1176,5306,75,5/3/2023,11
1177,21517,6,11/5/2023,26
1178,42507,69,10/3/2022,47
1179,42088,40,8/10/2021,19
1180,27859,42,8/4/2022,3
1181,13663,74,9/4/2021,40
1182,25621,58,7/27/2020,36
1183,26313,48,2/25/2022,19
1184,42618,42,11/11/2022,24
1185,42405,17,3/24/2021,48
1186,10702,14,11/21/2023,23
1187,41452,27,3/3/2020,27
1188,46119,76,8/10/2022,10
1189,23902,57,10/1/2021,9
1190,34962,71,3/17/2022,20
1191,13951,88,6/8/2023,23
1192,29054,88,12/12/2023,19
1193,7311,20,3/15/2020,5
1194,30033,74,4/10/2022,48
1195,16365,93,12/24/2022,50
1196,11114,18,8/27/2020,3
1197,32376,95,11/29/2021,12
1198,5279,40,7/2/2021,32
1199,36600,43,1/24/2020,12
1200,45345,92,9/15/2021,33
1201,26937,45,8/31/2023,14
1202,22203,43,8/10/2020,7
1203,11488,27,9/10/2023,25
1204,2634,54,6/27/2022,50
1205,49257,16,11/6/2023,28
1206,19151,70,1/18/2021,36
1207,40480,44,12/22/2020,6
1208,612,83,2/8/2020,16
1209,1586,53,5/25/2020,19
1210,3577,77,11/12/2022,24
1211,18567,86,9/24/2020,48
1212,41712,57,12/1/2023,43
1213,41562,45,4/24/2022,9
1214,20887,93,4/20/2020,45
1215,34323,79,11/24/2023,15
1216,14289,7,12/6/2021,2
1217,27837,75,4/14/2020,10
1218,7040,61,5/1/2022,38
1219,18938,70,2/3/2023,43
1220,33245,79,7/25/2020,3
1221,16009,84,6/30/2020,14
1222,20471,35,11/17/2021,5
1223,48521,27,6/30/2022,8
1224,37326,61,11/14/2022,9
1225,17425,14,8/13/2023,6
1226,33195,65,8/13/2022,30
1227,4990,82,2/27/2021,5
1228,35762,75,10/16/2021,23
1229,34961,24,7/12/2022,21
1230,37571,20,2/25/2020,27
1231,34379,21,8/24/2022,9
1232,35687,23,7/15/2021,10
1233,16605,60,1/11/2023,24
1234,4878,6,6/6/2022,42
1235,7926,49,5/21/2023,12
1236,36670,69,2/13/2022,45
1237,20239,94,3/13/2021,42
1238,48990,1,4/10/2022,50
1239,7239,15,8/14/2023,23
1240,3666,34,4/8/2020,27
1241,8579,87,5/21/2021,43
1242,43928,99,12/2/2020,45
1243,7383,51,8/24/2022,19
1244,11917,96,3/24/2022,3
1245,10120,56,8/14/2021,46
1246,22430,77,7/12/2021,17
1247,37223,56,12/10/2022,47
1248,31218,39,12/27/2022,3
1249,42141,17,3/3/2023,42
1250,17932,32,11/3/2020,14
1251,27938,8,11/13/2020,16
1252,19314,92,9/23/2023,13
1253,29897,74,7/8/2021,8
1254,10585,47,2/9/2020,40
1255,10453,84,9/4/2022,46
1256,214,73,7/21/2021,11
1257,12014,13,11/2/2023,32
1258,11591,13,1/8/2023,11
1259,6054,41,8/1/2022,34
1260,49825,100,12/15/2023,34
1261,28786,45,2/15/2022,24
1262,14217,16,4/9/2022,20
1263,6957,52,1/23/2023,27
1264,48003,53,11/8/2020,14
1265,14315,28,8/29/2021,27
1266,251,86,10/22/2022,6
1267,36206,10,6/6/2021,5
1268,3447,87,10/16/2022,7
1269,31249,19,1/27/2022,8
1270,40729,16,10/11/2022,43
1271,4281,41,3/31/2022,16
1272,20183,6,1/19/2023,31
1273,45683,14,3/29/2023,26
1274,5080,51,12/6/2020,23
1275,19001,14,6/9/2023,17
1276,24570,47,5/31/2023,18
1277,46612,44,8/26/2023,42
1278,17454,63,8/4/2023,48
1279,5628,1,6/9/2022,47
1280,12325,63,4/15/2023,32
1281,30644,69,9/12/2021,48
1282,19721,26,6/1/2020,9
1283,31190,88,4/15/2023,38
1284,1544,59,11/29/2023,25
1285,19181,39,11/17/2022,22
1286,16473,15,6/13/2021,8
1287,11451,34,9/22/2022,6
1288,47903,6,4/12/2020,31
1289,8441,54,7/17/2022,48
1290,48338,38,1/21/2022,47
1291,24175,66,2/21/2023,30
1292,25022,81,7/2/2021,48
1293,3238,34,3/28/2022,38
1294,8895,43,10/25/2021,12
1295,40559,10,6/7/2020,33
1296,27803,1,11/18/2021,3
1297,42835,43,3/28/2022,7
1298,4765,1,10/7/2022,24
1299,18780,3,8/21/2021,12
1300,1182,5,3/4/2023,44
1301,5710,40,7/19/2023,20
1302,65,64,2/15/2021,2
1303,43382,34,5/11/2022,41
1304,19364,8,7/10/2020,16
1305,3369,11,12/11/2020,50
1306,2999,75,11/21/2020,26
1307,21897,22,10/28/2021,19
1308,6396,78,8/15/2022,15
1309,17387,28,4/29/2023,34
1310,8325,3,9/4/2022,42
1311,22751,1,8/10/2022,19
1312,43516,79,11/24/2022,47
1313,16227,42,12/27/2020,19
1314,6926,36,1/21/2023,7
1315,42594,3,3/17/2023,38
1316,45425,30,3/25/2022,27
1317,49439,68,10/30/2023,10
1318,47220,86,12/10/2020,14
1319,46987,52,2/16/2022,34
1320,15339,36,4/18/2020,46
1321,32045,21,3/27/2021,50
1322,27425,1,10/21/2023,16
1323,30517,53,8/18/2021,34
1324,28786,83,1/10/2021,44
1325,35360,91,6/11/2020,45
1326,32191,43,5/17/2022,40
1327,33112,40,3/16/2021,25
1328,25967,83,1/17/2020,15
1329,15691,44,12/7/2021,42
1330,33776,65,3/9/2022,14
1331,27926,93,11/28/2023,48
1332,42616,48,10/28/2020,41
1333,32221,95,5/10/2022,9
1334,26091,31,6/22/2023,29
1335,36440,81,11/2/2021,15
1336,16539,25,4/8/2020,24
1337,38904,2,11/9/2020,1
1338,40412,78,12/29/2020,48
1339,12406,8,3/10/2023,12
1340,36502,72,2/28/2023,19
1341,4068,95,8/29/2022,26
1342,13752,68,1/2/2020,32
1343,33555,85,10/18/2021,19
1344,7104,84,5/28/2021,34
1345,42711,83,6/30/2021,43
1346,33265,79,7/15/2021,23
1347,30073,21,5/1/2021,30
1348,10588,35,1/18/2020,5
1349,43736,20,10/13/2022,2
1350,4841,62,2/27/2020,11
1351,45662,81,11/9/2022,29
1352,42162,34,3/6/2023,37
1353,18293,50,12/25/2023,18
1354,12529,28,3/29/2021,50
1355,45271,68,11/13/2020,26
1356,44548,15,12/9/2020,7
1357,16492,32,5/26/2023,35
1358,14931,71,9/7/2020,27
1359,30352,71,8/10/2022,26
1360,43863,32,1/13/2023,34
1361,35508,94,8/30/2021,14
1362,18399,80,2/13/2022,32
1363,11859,68,1/19/2022,18
1364,9898,39,1/26/2020,24
1365,26529,3,4/6/2020,15
1366,37020,52,11/29/2022,4
1367,22757,54,10/19/2023,29
1368,39129,100,3/26/2021,45
1369,29318,54,9/2/2020,48
1370,8629,47,12/9/2022,21
1371,44532,91,7/7/2022,2
1372,9330,32,12/9/2022,42
1373,8786,63,5/15/2023,24
1374,26680,49,10/20/2021,28
1375,33262,44,10/4/2023,31
1376,28414,34,4/8/2020,29
1377,16263,94,1/1/2020,42
1378,34932,49,12/2/2020,27
1379,40142,61,3/10/2023,18
1380,7374,86,12/3/2020,21
1381,40372,61,3/17/2021,3
1382,25955,24,3/13/2023,43
1383,34028,39,9/12/2023,50
1384,476,69,5/24/2020,33
1385,35549,5,10/7/2023,36
1386,9637,3,10/25/2020,50
1387,15040,99,7/4/2023,21
1388,29529,93,12/15/2021,3
1389,29483,14,5/5/2023,2
1390,42023,9,10/18/2021,43
1391,15742,30,5/8/2023,10
1392,9217,23,7/18/2023,42
1393,338,29,7/27/2021,14
1394,22926,57,9/15/2021,32
1395,46624,39,2/28/2022,27
1396,15591,46,9/5/2020,14
1397,45350,35,3/25/2023,23
1398,43583,44,10/8/2023,17
1399,37991,85,9/13/2022,32
1400,2316,71,11/29/2020,40
1401,18035,57,7/26/2023,38
1402,43516,55,3/27/2022,43
1403,21976,48,6/19/2023,4
1404,47588,91,1/25/2020,40
1405,9870,54,7/4/2020,15
1406,6483,18,8/21/2021,44
1407,34123,99,5/30/2021,44
1408,4835,42,11/12/2021,44
1409,12815,18,2/21/2023,18
1410,41555,7,7/12/2021,19
1411,41865,84,7/23/2021,27
1412,31185,3,4/28/2021,3
1413,38239,48,5/6/2022,34
1414,46269,94,10/11/2022,18
1415,39521,9,6/5/2021,2
1416,35289,2,10/6/2023,25
1417,1275,89,7/26/2022,19
1418,13204,42,12/21/2020,37
1419,41317,78,10/10/2022,8
1420,41383,86,8/17/2023,2
1421,12962,3,9/19/2021,37
1422,5514,40,11/30/2020,21
1423,46649,27,8/8/2021,30
1424,43171,45,4/9/2022,17
1425,35508,15,10/19/2023,36
1426,36037,15,6/30/2022,46
1427,29668,82,10/7/2023,1
1428,36639,14,11/5/2022,6
1429,6181,33,10/27/2021,29
1430,36303,1,8/19/2021,42
1431,48536,91,6/8/2020,40
1432,5597,54,12/24/2020,1
1433,30866,86,7/25/2021,15
1434,18879,65,3/17/2020,4
1435,6507,96,10/14/2021,15
1436,40701,12,9/26/2022,24
1437,31191,17,10/4/2023,12
1438,27267,55,12/6/2021,9
1439,18225,78,6/15/2021,45
1440,8463,72,5/1/2022,38
1441,12052,91,6/1/2021,29
1442,19554,28,6/19/2023,50
1443,32564,97,3/24/2021,46
1444,13133,79,12/24/2023,6
1445,44698,38,6/19/2023,16
1446,28121,4,10/16/2022,40
1447,49421,19,3/6/2020,26
1448,49679,94,12/19/2020,1
1449,28995,21,2/11/2022,21
1450,48622,68,1/15/2022,15
1451,48894,2,1/16/2020,50
1452,32962,33,7/7/2023,36
1453,17503,8,9/12/2020,12
1454,21294,96,1/1/2020,42
1455,33897,75,9/14/2023,4
1456,44228,12,9/24/2022,3
1457,4657,65,1/15/2022,47
1458,14751,14,9/16/2022,4
1459,48261,36,9/14/2020,23
1460,40776,18,10/12/2022,7
1461,30421,73,8/25/2021,42
1462,36729,72,1/28/2022,15
1463,23664,14,9/6/2020,24
1464,46723,35,2/23/2021,27
1465,44118,52,5/30/2020,22
1466,35838,48,6/26/2021,31
1467,33073,27,10/18/2021,5
1468,49013,93,3/5/2020,42
1469,32840,90,5/23/2023,40
1470,9413,55,11/17/2023,11
1471,11857,34,10/2/2022,46
1472,39870,15,9/25/2021,14
1473,47821,23,1/23/2020,20
1474,32967,81,8/27/2021,37
1475,34757,55,8/2/2021,39
1476,7978,8,12/26/2021,7
1477,20648,50,11/7/2021,30
1478,40883,41,5/31/2023,27
1479,10533,11,10/21/2023,13
1480,39501,8,2/6/2020,48
1481,14121,33,10/31/2021,24
1482,40162,38,12/24/2022,38
1483,24692,47,1/21/2020,24
1484,34351,71,9/17/2022,9
1485,47136,83,9/15/2022,28
1486,41149,86,4/21/2023,27
1487,43357,54,8/9/2022,30
1488,7606,75,4/29/2020,41
1489,29781,14,8/20/2022,38
1490,24781,24,1/17/2022,26
1491,30162,93,10/19/2022,31
1492,9754,67,8/2/2022,24
1493,33752,79,5/15/2022,25
1494,20366,16,9/14/2023,24
1495,43038,34,9/9/2021,17
1496,45555,45,2/25/2022,3
1497,9074,40,5/7/2021,31
1498,45212,59,10/30/2020,38
1499,21225,83,1/31/2020,23
1500,18805,77,4/13/2020,5
1501,48432,46,3/26/2023,48
1502,17789,46,3/2/2022,44
1503,37091,96,5/14/2023,47
1504,5068,100,11/20/2021,8
1505,27878,67,12/27/2020,7
1506,6400,58,2/4/2022,36
1507,28971,56,10/19/2023,45
1508,21203,63,11/5/2023,9
1509,48045,98,12/16/2023,19
1510,31035,49,10/22/2022,49
1511,6365,66,7/10/2021,44
1512,45323,77,9/6/2020,42
1513,32870,31,1/16/2023,20
1514,1275,81,8/6/2021,42
1515,39788,51,11/18/2021,29
1516,1096,79,12/20/2023,46
1517,33358,44,1/15/2023,11
1518,36616,52,7/30/2023,36
1519,24672,33,6/24/2023,17
1520,48986,1,3/31/2022,15
1521,32699,47,3/5/2022,43
1522,12536,1,7/5/2020,11
1523,611,97,6/28/2020,19
1524,30109,95,8/11/2023,15
1525,30403,49,9/5/2021,19
1526,47224,30,9/22/2021,29
1527,27160,34,2/20/2022,28
1528,15758,17,11/29/2022,41
1529,6361,44,7/26/2020,26
1530,11102,17,3/28/2023,44
1531,20708,72,2/22/2021,37
1532,1144,78,9/3/2023,28
1533,33299,72,4/21/2023,5
1534,44381,49,7/13/2022,38
1535,2694,77,10/31/2023,14
1536,8062,45,10/16/2023,28
1537,6144,72,3/25/2023,9
1538,21789,87,6/1/2023,43
1539,4318,51,1/19/2022,13
1540,2542,76,3/22/2021,26
1541,49329,13,6/29/2023,45
1542,45798,40,1/7/2020,32
1543,3964,60,1/24/2023,36
1544,27078,77,6/15/2021,20
1545,31761,22,7/30/2021,34
1546,11448,84,3/24/2021,11
1547,39019,88,3/11/2020,14
1548,14544,18,7/29/2021,37
1549,18494,94,3/13/2022,28
1550,8402,14,3/9/2023,10
1551,25230,37,12/19/2021,24
1552,12581,32,9/30/2020,39
1553,33495,1,6/17/2022,38
1554,33815,16,2/20/2022,46
1555,4891,43,7/20/2022,38
1556,28144,55,4/25/2023,27
1557,13458,95,8/4/2020,4
1558,15066,9,10/8/2022,32
1559,13509,45,8/3/2020,39
1560,6867,59,11/14/2022,43
1561,38384,84,6/23/2022,5
1562,23769,79,6/19/2023,33
1563,34401,48,1/17/2021,38
1564,7441,54,8/26/2020,43
1565,3633,2,3/9/2023,47
1566,7405,44,11/1/2023,21
1567,39268,86,11/1/2020,43
1568,16891,99,10/31/2020,3
1569,47611,93,4/28/2023,50
1570,42312,8,2/18/2021,48
1571,15532,93,1/8/2020,24
1572,16843,75,7/8/2023,5
1573,14774,43,10/14/2022,23
1574,4012,1,2/5/2020,41
1575,9257,34,5/26/2023,29
1576,35620,10,6/10/2021,44
1577,39582,26,8/26/2022,40
1578,30696,51,4/4/2022,19
1579,21452,84,9/28/2021,35
1580,11920,100,7/4/2023,5
1581,20789,98,6/27/2021,48
1582,5048,1,2/19/2022,17
1583,4716,51,8/13/2020,29
1584,14800,82,8/8/2023,26
1585,42563,26,10/2/2020,20
1586,11933,39,8/1/2023,14
1587,9320,9,4/17/2023,37
1588,43444,67,6/28/2023,26
1589,49468,22,3/2/2020,21
1590,11002,26,7/25/2022,15
1591,18727,95,9/1/2023,25
1592,47775,89,7/8/2021,3
1593,41127,69,10/1/2021,28
1594,3346,25,2/14/2023,26
1595,6430,58,10/14/2020,39
1596,42892,95,4/13/2022,18
1597,28485,53,3/27/2020,47
1598,42413,75,1/10/2021,44
1599,16474,14,4/1/2023,19
1600,10453,64,4/28/2023,23
1601,30942,100,12/15/2020,28
1602,9323,9,6/15/2022,50
1603,36274,78,2/28/2023,9
1604,27415,82,7/9/2022,49
1605,4121,21,11/22/2022,18
1606,28922,10,3/31/2022,9
1607,6795,4,11/4/2021,29
1608,5429,56,9/20/2022,30
1609,42939,88,10/20/2020,13
1610,18904,47,1/14/2022,2
1611,34958,80,6/2/2021,10
1612,33306,83,3/25/2020,38
1613,25869,20,12/21/2020,38
1614,14230,55,5/7/2023,12
1615,2911,63,9/23/2023,40
1616,15608,60,7/30/2021,20
1617,22465,77,4/7/2022,17
1618,7829,88,7/16/2023,27
1619,2805,84,4/28/2022,44
1620,18749,84,9/17/2021,10
1621,1907,74,9/2/2022,1
1622,38684,13,11/24/2022,4
1623,40492,40,9/29/2020,40
1624,14591,76,11/6/2023,48
1625,20976,55,11/20/2020,34
1626,11817,72,1/4/2020,19
1627,46373,89,10/10/2020,31
1628,30248,92,12/11/2023,11
1629,46971,22,1/22/2020,16
1630,21219,64,10/11/2023,50
1631,25806,8,8/19/2023,1
1632,31127,20,6/19/2020,23
1633,15349,79,7/28/2022,43
1634,9669,32,10/25/2021,4
1635,42728,11,10/11/2023,18
1636,47179,67,5/12/2023,29
1637,49351,100,3/19/2022,4
1638,39307,19,12/16/2023,16
1639,30403,86,4/14/2022,43
1640,17280,12,5/18/2021,33
1641,20708,21,2/11/2020,1
1642,37730,98,2/20/2021,18
1643,36613,86,3/18/2020,13
1644,43520,34,9/1/2022,34
1645,9852,2,10/9/2022,44
1646,2816,36,2/28/2021,28
1647,5311,65,12/18/2023,13
1648,22882,46,12/11/2023,48
1649,28097,2,8/19/2023,22
1650,38583,59,5/6/2021,45
1651,9787,19,1/14/2021,19
1652,2079,32,6/11/2023,39
1653,10174,13,1/10/2022,7
1654,42890,10,5/21/2021,28
1655,14244,70,7/22/2023,44
1656,19032,36,12/27/2021,42
1657,28517,37,12/19/2023,50
1658,19808,86,1/18/2021,44
1659,8244,5,5/21/2023,38
1660,9605,34,8/5/2022,19
1661,27672,34,7/1/2020,17
1662,25332,70,7/7/2022,6
1663,10521,64,10/18/2022,40
1664,20175,6,5/25/2022,26
1665,1947,1,3/26/2023,6
1666,18776,16,12/10/2022,15
1667,32835,52,12/4/2021,12
1668,5843,37,9/8/2020,50
1669,36699,79,4/18/2021,40
1670,19709,4,11/13/2021,13
1671,43478,80,12/24/2021,8
1672,43421,65,11/7/2020,48
1673,35773,49,2/17/2023,38
1674,3273,69,1/26/2020,27
1675,31904,11,12/11/2020,2
